"Time","GSR","BP","VAS"
2235,30.5554,6.8836,-0.5838
2236,30.1082,-3.7013,-0.5851
2237,30.0187,-2.729,-0.5827
2238,31.095,5.8372,-0.5814
2239,31.107,-3.5478,-0.5808
2240,30.7143,-2.8683,-0.581
2241,32.2112,6.7491,-0.5833
2242,31.8179,-2.5306,-0.5831
2243,30.6065,-2.4535,-0.5798
2244,29.8834,6.9298,-0.5823
2245,30.2427,-4.1528,-0.5848
2246,32.2827,0.4836,-0.5855
2247,33.4221,-0.647,-0.5824
2248,32.7999,-4.2998,-0.584
2249,31.7589,2.7071,-0.5827
2250,31.1613,-3.1936,-0.581
2251,31.6499,-0.169,-0.5826
2252,31.406,2.2818,-0.5798
2253,30.6302,0.8548,-0.5785
2254,30.2892,2.789,-0.5773
2255,31.1105,-3.331,-0.5783
2256,30.8346,3.6723,-0.5768
2257,31.7802,-3.4531,-0.5801
2258,32.721,4.0489,-0.5836
2259,32.4045,-3.1667,-0.5808
2260,34.1159,3.8782,-0.5843
2261,33.3965,-4.0742,-0.584
2262,31.8454,4.4516,-0.5813
2263,31.6819,-3.0619,-0.5806
2264,32.5525,3.7816,-0.5833
2265,34.1354,-6.0965,-0.5837
2266,33.7808,-0.9478,-0.5815
2267,34.0985,0.0645,-0.5784
2268,33.9804,-1.4953,-0.5786
2269,36.3666,1.7864,-0.5807
2270,36.6773,-2.6103,-0.5831
2271,33.9231,2.0687,-0.5768
2272,32.1703,0.8708,-0.5797
2273,31.1867,3.2385,-0.5805
2274,30.7538,-1.614,-0.5809
2275,32.3863,-0.8118,-0.5794
2276,32.5697,-0.5993,-0.5715
2277,31.8781,0.0452,-0.605
2278,32.3269,1.9437,-0.6052
2279,34.35,-3.7418,-0.6077
2280,34.2665,2.6026,-0.6105
2281,33.2098,-1.5709,-0.6072
2282,32.0137,2.098,-0.6088
2283,31.4094,1.8198,-0.6095
2284,30.838,2.2607,-0.6095
2285,30.2255,0.7016,-0.6085
2286,30.04,-3.8468,-0.6102
2287,30.0256,-0.3195,-0.6096
2288,30.6115,-0.4834,-0.609
2289,30.389,3.2387,-0.6108
2290,30.0758,2.8204,-0.6112
2291,31.2119,-4.6796,-0.609
2292,31.8307,3.1816,-0.6087
2293,31.2407,3.9053,-0.6114
2294,31.5397,-3.3353,-0.6092
2295,30.9306,-1.4498,-0.6098
2296,30.0712,4.4948,-0.6135
2297,29.5665,-3.7449,-0.6116
2298,30.6244,3.292,-0.6086
2299,31.9081,4.4102,-0.6066
2300,31.54,-4.128,-0.6069
2301,32.4747,5.8051,-0.6091
2302,33.5126,-5.8478,-0.609
2303,32.2892,-0.9668,-0.6109
2304,32.9904,1.4081,-0.6125
2305,33.6768,0.8134,-0.6109
2306,33.7026,-4.9587,-0.6116
2307,33.223,2.679,-0.6125
2308,33.2244,-1.6179,-0.6121
2309,32.5261,-0.9044,-0.6122
2310,31.6455,-3.4069,-0.6153
2311,31.8914,4.5855,-0.6149
2312,32.895,-3.8238,-0.611
2313,32.3903,0.9557,-0.6126
2314,31.4172,1.6094,-0.6118
2315,30.9735,-2.0352,-0.6146
2316,33.7386,4.863,-0.614
2317,35.6851,-6.0035,-0.6143
2318,33.8652,0.1947,-0.6141
2319,33.1655,9.0169,-0.6142
2320,34.0058,2.4326,-0.6114
2321,33.013,-5.9158,-0.6102
2322,33.1414,-0.7293,-0.6118
2323,33.3838,-3.3442,-0.6108
2324,35.0669,-2.0314,-0.6093
2325,34.2253,2.501,-0.6102
2326,32.4297,1.4866,-0.6071
2327,32.1877,1.4146,-0.606
2328,33.9226,3.5917,-0.6067
2329,33.4637,-2.7723,-0.6081
2330,32.8108,-0.6055,-0.6104
2331,32.4365,3.1815,-0.6087
2332,31.9599,-2.4076,-0.6073
2333,31.8525,3.1053,-0.6064
2334,32.5707,1.0555,-0.6104
2335,31.9408,-2.0073,-0.6106
2336,31.7854,-2.2981,-0.6096
2337,33.6837,4.1545,-0.6063
2338,32.9517,-2.1539,-0.61
2339,31.6821,2.2045,-0.61
2340,31.4956,-3.0802,-0.6067
2341,34.8037,2.8705,-0.6068
2342,36.1933,-4.5616,-0.6059
2343,35.787,-2.538,-0.6039
2344,33.8685,-0.7364,-0.6066
2345,32.7036,3.2815,-0.6043
2346,32.3441,-0.8605,-0.6057
2347,31.8825,5.3635,-0.6048
2348,31.2436,-2.3574,-0.6042
2349,31.9072,-0.6783,-0.6067
2350,32.787,0.6553,-0.6043
2351,32.0248,4.4312,-0.6066
2352,31.4066,-3.3388,-0.6074
2353,31.0995,7.8873,-0.6069
2354,30.8943,-5.5193,-0.6082
2355,30.8692,3.6093,-0.6101
2356,31.9638,-3.7149,-0.6074
2357,32.7657,-2.6093,-0.6107
2358,32.3286,6.6498,-0.6065
2359,33.333,-3.5153,-0.6034
2360,34.2473,5.7267,-0.6074
2361,35.3387,-3.5901,-0.6085
2362,34.434,-3.1636,-0.6079
2363,32.8087,4.5921,-0.6082
2364,32.4645,-1.6798,-0.6099
2365,32.9601,-2.7935,-0.6085
2366,32.3423,6.0852,-0.6061
2367,32.398,-3.0449,-0.6077
2368,34.515,-0.5917,-0.607
2369,34.7774,-2.4132,-0.6036
2370,34.3399,-5.6499,-0.6054
2371,34.8978,2.0448,-0.6027
2372,34.3419,-3.0013,-0.6049
2373,34.6937,3.1108,-0.6046
2374,35.8569,-3.257,-0.6063
2375,34.702,1.4289,-0.6052
2376,33.2719,3.1354,-0.6034
2377,32.6832,-1.145,-0.6067
2378,35.0242,3.5789,-0.606
2379,35.8543,-4.6665,-0.6065
2380,36.0159,2.1373,-0.607
2381,34.6936,-2.8949,-0.6056
2382,34.5048,3.2381,-0.6093
2383,37.971,-4.7905,-0.6029
2384,37.8425,0.5486,-0.6062
2385,37.4587,-2.6354,-0.6045
2386,36.699,3.2139,-0.6036
2387,34.9403,0.0179,-0.6071
2388,35.523,0.801,-0.6031
2389,36.1277,-2.3531,-0.6077
2390,36.0239,1.8327,-0.6067
2391,34.798,-0.1343,-0.6093
2392,35.7085,-1.7126,-0.612
2393,35.878,3.0871,-0.6096
2394,34.3968,0.6917,-0.6085
2395,33.6399,0.3433,-0.6102
2396,35.0291,0.085,-0.6112
2397,34.9674,-3.204,-0.6099
2398,33.9672,1.1666,-0.6099
2399,34.5773,-2.0092,-0.662
2400,36.109,0.1073,-0.68
2401,36.2883,-1.5627,-0.6815
2402,37.3622,1.728,-0.6822
2403,37.2682,-0.6753,-0.6806
2404,36.2151,0.3383,-0.6821
2405,36.4358,-1.9554,-0.6861
2406,35.9756,2.5785,-0.6809
2407,36.5526,-1.0967,-0.6782
2408,37.1847,1.064,-0.6803
2409,36.5252,-0.1205,-0.6849
2410,36.2747,0.0454,-0.6861
2411,35.8694,-2.1739,-0.6861
2412,36.0826,1.2458,-0.686
2413,35.2524,-1.2342,-0.6887
2414,35.9267,3.5819,-0.6871
2415,35.3247,1.6624,-0.6874
2416,34.4111,-0.6205,-0.6841
2417,36.2251,1.5836,-0.685
2418,37.0919,-4.4138,-0.6822
2419,35.3583,0.7327,-0.6839
2420,34.2152,-1.9852,-0.6823
2421,33.5211,1.4719,-0.6793
2422,33.1426,1.8712,-0.6818
2423,32.8109,-0.3308,-0.6837
2424,33.462,4.7444,-0.6829
2425,35.5303,-1.6838,-0.6808
2426,36.4322,2.2846,-0.683
2427,37.0642,-1.8438,-0.6826
2428,35.6954,-1.3949,-0.6851
2429,34.4764,2.3267,-0.6787
2430,33.64,-0.9199,-0.6781
2431,32.9749,-12.0363,-0.6777
2432,32.7437,10.0672,-0.6797
2433,33.8942,5.7693,-0.6777
2434,34.6794,1.6512,-0.6792
2435,34.493,-1.9409,-0.6821
2436,33.7492,-2.0532,-0.6833
2437,34.5374,-0.1136,-0.6825
2438,33.6253,2.8158,-0.6831
2439,33.3966,-2.4482,-0.6803
2440,34.97,0.1357,-0.6782
2441,34.4056,0.3758,-0.6783
2442,34.3074,2.1047,-0.6774
2443,33.5654,0.3957,-0.6778
2444,33.8886,-3.5844,-0.6794
2445,33.6188,1.224,-0.6804
2446,32.6022,-1.9025,-0.6773
2447,31.9889,2.9358,-0.6284
2448,32.4983,-2.5663,-0.6752
2449,34.9529,-0.3475,-0.6963
2450,34.8469,-2.8647,-0.6951
2451,33.4994,2.88,-0.693
2452,33.0491,0.8382,-0.693
2453,34.0999,-2.4538,-0.6983
2454,35.1982,1.2001,-0.6962
2455,35.874,-0.8161,-0.6978
2456,34.9155,1.3481,-0.6904
2457,33.8055,0.3718,-0.6923
2458,32.8008,2.9068,-0.6949
2459,32.4171,-0.5293,-0.6876
2460,34.0352,-2.9681,-0.6907
2461,34.9797,0.0,-0.6892
2462,34.6987,0.6883,-0.6893
2463,36.1205,-1.8689,-0.6904
2464,37.108,2.2539,-0.6944
2465,36.5571,-2.3361,-0.6959
2466,34.7625,-0.9431,-0.7
2467,34.1236,1.4056,-0.6999
2468,35.5797,-1.1205,-0.694
2469,35.3573,0.7839,-0.6964
2470,35.0059,-2.2831,-0.696
2471,34.0392,-2.0829,-0.693
2472,33.4167,-0.7693,-0.698
2473,33.1903,3.5425,-0.694
2474,33.0083,-0.6925,-0.6951
2475,34.7899,2.5642,-0.6264
2476,35.5752,-2.0708,-0.6934
2477,34.765,-1.8356,-0.7192
2478,33.5638,3.3646,-0.7202
2479,32.7192,-1.8005,-0.7151
2480,32.4294,3.0741,-0.703
2481,33.204,-1.5439,-0.7275
2482,33.2419,-1.9278,-0.7418
2483,33.8582,3.4137,-0.7442
2484,34.9921,-3.1618,-0.7442
2485,34.5278,-0.7978,-0.7448
2486,33.2884,-2.9477,-0.7405
2487,32.866,4.724,-0.7439
2488,35.0458,-3.5406,-0.7452
2489,35.5207,-2.0386,-0.7486
2490,33.727,4.1419,-0.7508
2491,32.525,0.599,-0.7468
2492,31.8588,-2.2677,-0.7438
2493,31.3591,5.2664,-0.7485
2494,30.9391,-2.7191,-0.7459
2495,30.8927,3.075,-0.7446
2496,32.1852,-2.8404,-0.7455
2497,33.1792,4.414,-0.7448
2498,32.5655,-1.7698,-0.7464
2499,33.6274,-2.6655,-0.7443
2500,33.7357,5.6433,-0.7442
2501,34.0944,-3.3987,-0.7437
2502,36.5352,2.9775,-0.7429
2503,36.6043,-5.8044,-0.7399
2504,35.0745,2.1922,-0.7394
2505,35.3623,3.8626,-0.7383
2506,36.466,-4.7499,-0.7426
2507,35.987,-2.9902,-0.7407
2508,36.8584,-0.9489,-0.7417
2509,37.5075,-0.9539,-0.743
2510,36.9177,-0.3573,-0.742
2511,35.689,3.3145,-0.7382
2512,35.2108,-0.3824,-0.7392
2513,35.4088,2.8101,-0.7401
2514,36.5118,-2.0485,-0.7425
2515,35.9671,0.3535,-0.7448
2516,34.6167,-1.6932,-0.7458
2517,33.8337,2.7774,-0.7411
2518,34.0757,-0.9704,-0.741
2519,35.6612,1.1043,-0.7422
2520,36.3597,-2.6235,-0.7392
2521,34.8534,-1.7407,-0.7401
2522,33.8103,2.613,-0.741
2523,34.8966,-0.5458,-0.742
2524,35.1196,-0.5138,-0.7384
2525,35.1356,2.7107,-0.7332
2526,36.464,0.8344,-0.7471
2527,35.1626,-3.3372,-0.7899
2528,34.556,1.043,-0.8295
2529,34.3873,-1.0981,-0.8287
2530,35.2575,-1.2124,-0.8337
2531,35.5766,-0.7072,-0.834
2532,34.9536,2.3435,-0.8347
2533,36.3205,-1.9261,-0.8328
2534,35.7168,-7.184,-0.8325
2535,34.9795,1.8432,-0.8306
2536,34.909,-0.4457,-0.8283
2537,34.6741,1.0591,-0.832
2538,36.0244,-1.5886,-0.8307
2539,35.1876,2.4685,-0.8318
2540,34.5566,-0.814,-0.8285
2541,34.7468,-0.4876,-0.8308
2542,36.7692,-1.6076,-0.8315
2543,37.1327,0.9616,-0.8393
2544,36.2474,-0.7829,-0.8315
2545,35.7631,1.5973,-0.8326
2546,35.3347,-0.1596,-0.8302
2547,35.4665,1.6644,-0.8298
2548,35.1316,-0.9919,-0.831
2549,34.8819,0.8816,-0.8297
2550,35.3109,-1.7891,-0.8297
2551,35.1183,0.5083,-0.832
2552,34.5677,0.2159,-0.83
2553,34.6154,1.169,-0.8327
2554,34.9384,-1.4325,-0.8323
2555,34.3232,1.1283,-0.8277
2556,33.677,-2.1153,-0.8286
2557,33.2843,1.9152,-0.8257
2558,33.4258,-1.3929,-0.8286
2559,33.8004,1.2301,-0.8305
2560,33.4338,-2.3322,-0.8328
2561,32.8537,3.7573,-0.8337
2562,32.9691,3.5748,-0.8328
2563,33.898,-4.022,-0.8299
2564,35.0201,-2.2734,-0.8296
2565,34.5595,-2.4633,-0.8272
2566,33.5474,0.1646,-0.8276
2567,33.0029,3.0683,-0.8278
2568,32.5205,1.6971,-0.834
2569,32.184,1.0291,-0.8327
2570,33.0189,-1.4953,-0.8343
2571,34.9012,-3.2891,-0.8314
2572,34.7555,-0.1613,-0.8341
2573,33.8015,-2.325,-0.8318
2574,32.7806,2.3147,-0.8254
2575,32.1963,1.6149,-0.8275
2576,32.147,2.2683,-0.8307
2577,32.4731,0.9184,-0.8294
2578,33.9815,-1.2456,-0.7955
2579,35.3809,1.9167,-0.8613
2580,35.0985,-4.1307,-0.8797
2581,35.1301,2.9485,-0.878
2582,34.1864,-0.8424,-0.8833
2583,33.2843,-2.4951,-0.8849
2584,33.7947,5.5923,-0.8829
2585,35.3862,-2.4258,-0.8816
2586,35.1518,-0.2972,-0.8824
2587,34.661,1.445,-0.8797
2588,33.7609,4.1149,-0.8774
2589,34.0704,-6.8189,-0.8776
2590,34.8633,-4.6153,-0.8756
2591,34.3578,0.3744,-0.876
2592,33.015,1.0655,-0.8767
2593,32.2915,1.5708,-0.8782
2594,32.2597,0.5141,-0.8761
2595,32.7082,-1.4464,-0.8755
2596,32.8643,4.3914,-0.875
2597,32.5834,0.2247,-0.8725
2598,32.1592,-1.3621,-0.874
2599,31.9574,5.6743,-0.8695
2600,32.3057,-1.2397,-0.8724
2601,32.6464,-2.7776,-0.8699
2602,32.7674,4.6371,-0.8745
2603,32.8809,-1.6983,-0.8741
2604,33.2857,-1.3418,-0.871
2605,32.7639,0.6599,-0.8717
2606,32.869,-1.1584,-0.8704
2607,33.3433,0.2288,-0.8742
2608,33.269,-5.1518,-0.8794
2609,34.2168,0.8924,-0.8775
2610,35.5297,-3.6509,-0.8778
2611,34.756,2.4635,-0.872
2612,33.9015,-1.2519,-0.8766
2613,33.9453,4.2103,-0.8781
2614,33.2375,-2.5505,-0.8727
2615,32.4823,3.8175,-0.8692
2616,33.4253,2.3282,-0.871
2617,34.9565,-4.1166,-0.8688
2618,34.8982,1.6017,-0.8738
2619,35.1359,-0.8928,-0.8771
2620,35.3116,-0.6804,-0.8748
2621,35.9544,-1.0419,-0.8746
2622,34.54,-0.7761,-0.8706
2623,33.413,1.2664,-0.87
2624,32.8387,-0.8832,-0.872
2625,32.3734,4.1106,-0.8689
2626,33.1647,-2.3754,-0.8675
2627,34.5239,1.3573,-0.8771
2628,35.9454,-0.1997,-0.8746
2629,35.5345,-4.5094,-0.8794
2630,34.624,0.7841,-0.8789
2631,35.3181,-1.4626,-0.8809
2632,34.5662,1.7025,-0.8783
2633,33.4318,2.0607,-0.8772
2634,32.9577,-4.8122,-0.8768
2635,33.2669,3.414,-0.8782
2636,34.7412,2.199,-0.8793
2637,36.8047,-4.8783,-0.8807
2638,37.3845,1.7686,-0.8815
2639,36.7305,-2.2235,-0.8782
2640,35.5045,0.7671,-0.8761
2641,35.0519,3.3308,-0.8777
2642,33.9996,2.7886,-0.8728
2643,33.1655,2.1598,-0.8709
2644,32.5881,-0.8758,-0.8729
2645,32.9452,-3.7865,-0.8719
2646,33.209,2.5199,-0.8721
2647,33.0668,1.4923,-0.8698
2648,33.3275,-2.5411,-0.8705
2649,33.3924,-2.3554,-0.8728
2650,34.4683,4.0494,-0.8746
2651,37.4167,-3.7813,-0.8759
2652,37.7431,1.2464,-0.8778
2653,37.343,-1.0446,-0.8739
2654,35.0476,1.3873,-0.8781
2655,33.3007,-0.9549,-0.8752
2656,32.9917,3.6439,-0.8712
2657,34.7708,-3.5587,-0.8709
2658,34.6337,1.762,-0.8719
2659,33.3328,-0.6144,-0.8746
2660,32.5423,0.2336,-0.873
2661,31.937,2.2095,-0.8718
2662,32.1718,1.4986,-0.8759
2663,33.5172,-0.2143,-0.879
2664,33.5075,-3.445,-0.8745
