"Time","GSR","BP","VAS"
1507,13.8251,1.102,-0.0246
1508,13.8897,0.8844,-0.0234
1509,13.6107,0.6763,-0.0247
1510,13.7052,0.3932,-0.0242
1511,13.5041,0.3802,-0.0245
1512,13.9023,-0.2147,-0.0245
1513,14.0741,0.0903,-0.0242
1514,13.7379,0.4039,-0.0269
1515,13.6861,0.3995,-0.0264
1516,13.7618,-0.1287,-0.0236
1517,13.5908,-0.1791,-0.0246
1518,13.5141,0.65,-0.0229
1519,13.557,0.7464,-0.0242
1520,13.5034,0.7335,-0.0231
1521,13.3625,0.5936,-0.0224
1522,13.3014,0.2657,-0.0228
1523,13.5067,-0.0793,-0.0229
1524,13.977,0.296,-0.0244
1525,14.0445,1.2402,-0.0266
1526,15.1829,0.2066,-0.0237
1527,15.3672,-0.3286,-0.023
1528,13.6643,-0.1509,-0.0223
1529,12.4133,0.4544,-0.0215
1530,11.8032,0.4663,-0.0233
1531,11.9964,0.4119,-0.0268
1532,12.4341,-0.2265,-0.0236
1533,12.5815,-0.7117,-0.0269
1534,13.4061,1.0555,-0.0234
1535,15.1666,-0.993,-0.0249
1536,14.5855,7.7104,-0.0243
1537,11.1368,0.2594,-0.0232
1538,10.5822,0.789,-0.0223
1539,5.6968,1.0152,-0.0233
1540,-1.146,0.6037,-0.0216
1541,4.5076,0.1456,-0.0226
1542,6.4289,0.5969,-0.0241
1543,7.8243,-0.0874,-0.0265
1544,8.7423,1.6095,-0.0256
1545,9.7816,-0.705,-0.0245
1546,11.0756,-0.4089,-0.0255
1547,12.7029,0.6322,-0.0269
1548,12.4002,0.3949,-0.0241
1549,11.252,-0.7725,-0.0289
1550,10.4599,-0.1558,-0.0285
1551,10.1637,0.8112,-0.0242
1552,11.1378,-0.1016,-0.0254
1553,12.2075,-0.256,-0.0241
1554,12.0081,-0.99,-0.0251
1555,11.4368,0.5839,-0.0242
1556,11.316,1.6903,-0.0224
1557,11.8143,-0.0879,-0.0283
1558,12.0158,0.0648,-0.0247
1559,13.3389,-0.2448,-0.026
1560,14.7575,-0.0735,-0.0215
1561,13.561,0.675,-0.0274
1562,12.9463,-0.7456,-0.0247
1563,13.4586,-0.3014,-0.0247
1564,13.9395,0.1852,-0.0222
1565,15.1814,1.0406,-0.0267
1566,15.417,0.0936,-0.0248
1567,14.8107,-0.0197,-0.023
1568,14.1398,-0.4714,-0.0264
1569,14.1199,-0.4805,-0.024
1570,14.4298,0.3288,-0.0266
1571,15.677,0.9673,-0.023
1572,16.7389,0.0415,-0.0255
1573,16.161,0.5953,-0.0264
1574,15.1778,-0.1238,-0.0254
1575,14.6921,-1.1962,-0.0242
1576,14.9443,-0.1225,-0.0255
1577,15.2495,-0.4227,-0.0251
1578,15.0622,-0.1066,-0.0247
1579,14.8881,0.3668,-0.0254
1580,14.9427,0.2206,-0.0253
1581,14.7098,0.5447,-0.0252
1582,14.4455,1.1715,-0.0282
1583,14.2156,-0.6499,-0.0256
1584,14.752,-0.4669,-0.0254
1585,15.9713,-1.1693,-0.0246
1586,15.3849,0.094,-0.0242
1587,14.2437,0.3771,-0.0237
1588,13.6917,0.151,-0.0253
1589,13.5708,-0.632,-0.022
1590,14.2894,-0.0733,-0.0278
1591,14.741,0.425,-0.0241
1592,13.873,-0.0428,-0.0235
1593,13.0697,-0.4719,-0.0228
1594,12.5722,0.1237,-0.0248
1595,12.4313,0.3342,-0.022
1596,12.6373,-0.0607,-0.0238
1597,12.9904,-0.4757,-0.025
1598,13.4869,-0.2605,-0.0262
1599,13.9695,0.0315,-0.0268
1600,13.6428,0.016,-0.0253
1601,13.0361,-0.3193,-0.0242
1602,13.1579,0.0137,-0.0242
1603,14.5402,0.2944,-0.0257
1604,15.3895,0.8869,-0.0249
1605,14.5503,-0.16,-0.0287
1606,13.4246,-0.3308,-0.0238
1607,12.8564,0.3684,-0.0233
1608,12.5864,0.3035,-0.0257
1609,12.9491,0.102,-0.0227
1610,15.4489,-0.7153,-0.0252
1611,16.4544,-0.5719,-0.024
1612,15.0813,-0.0475,-0.0255
1613,14.0669,1.6809,-0.0242
1614,13.2895,1.0449,-0.027
1615,12.7782,-0.0266,-0.0255
1616,14.1582,-0.5953,-0.0254
1617,14.5954,-0.5498,-0.0258
1618,15.674,0.7396,-0.0248
1619,15.9722,-0.2116,-0.0274
1620,15.8205,-0.1851,-0.0252
1621,16.5905,-0.5878,-0.0263
1622,16.3747,0.1794,-0.0274
1623,16.4192,0.448,-0.0269
1624,17.6174,0.1946,-0.0273
1625,17.5857,-0.0326,-0.0262
1626,17.0448,-0.5009,-0.0246
1627,16.5571,-0.2836,-0.0289
1628,16.6146,0.0767,-0.0274
1629,16.8132,0.6652,-0.0252
1630,16.8052,0.3474,-0.0254
1631,16.7034,0.1305,-0.0228
1632,16.6186,-0.3896,-0.0243
1633,16.6582,-0.6067,-0.0275
1634,16.7286,-0.5456,-0.0265
1635,16.7128,0.19,-0.0246
1636,16.6413,-0.436,-0.027
1637,16.5917,-0.528,-0.0258
1638,16.5065,0.2309,-0.0248
1639,16.4983,0.2166,-0.0265
1640,16.7867,0.5268,-0.0254
1641,17.8857,-0.3066,-0.0248
1642,19.4401,-0.5273,-0.0254
1643,19.3696,0.0845,-0.0232
1644,17.5466,-0.3946,-0.0227
1645,16.4892,0.4717,-0.0242
1646,15.9843,0.4799,-0.0245
1647,15.6912,0.6199,-0.0255
1648,15.3852,-0.1864,-0.0238
1649,15.1695,-1.6503,-0.0222
1650,15.5545,-0.5976,-0.0252
1651,16.7625,0.5646,-0.0246
1652,17.5618,0.1163,-0.0236
1653,17.3034,0.3684,-0.0233
1654,16.6522,-0.1068,-0.0251
1655,17.2328,0.3159,-0.0251
1656,18.0093,-0.9171,-0.0252
1657,17.4,-0.7868,-0.0222
1658,16.5332,-0.2231,-0.0235
1659,16.3464,-0.4149,-0.0234
1660,16.6384,-1.4723,-0.0258
1661,16.4598,-0.7132,-0.0251
1662,16.2501,-0.1292,-0.0235
1663,17.572,-0.0137,-0.0227
1664,19.2192,-0.0946,-0.0235
1665,18.0902,0.5639,-0.0229
1666,16.984,-0.1868,-0.0252
1667,16.3071,-0.0818,-0.0271
1668,16.0414,0.3784,-0.0287
1669,16.1008,-0.2255,-0.0244
1670,16.9791,-0.1136,-0.0242
1671,17.6351,0.2853,-0.025
1672,17.4418,0.5962,-0.0251
1673,17.0118,0.4263,-0.025
1674,16.6935,-0.4669,-0.0266
1675,17.625,-0.1027,-0.0216
1676,19.1789,-1.175,-0.0275
1677,18.7094,-0.0622,-0.0276
1678,18.1691,-0.5882,-0.0311
1679,18.1507,0.6291,-0.0244
1680,17.6011,0.1414,-0.0258
1681,17.0126,0.2065,-0.0231
1682,16.7398,0.0645,-0.0264
1683,16.7712,0.0692,-0.025
1684,16.7322,0.084,-0.0239
1685,16.6587,-0.1708,-0.0235
1686,16.6207,0.0447,-0.0264
1687,16.5629,-1.9889,-0.0229
1688,16.535,0.2815,-0.0181
1689,16.701,0.1892,-0.0247
1690,18.1884,-0.3303,-0.0238
1691,19.2269,-0.2425,-0.0262
1692,18.5454,-1.2438,-0.0246
1693,17.6049,-0.7036,-0.025
1694,17.161,-0.4465,-0.0273
1695,16.9549,-0.1519,-0.0261
1696,16.5848,-0.0159,-0.0273
1697,16.6954,0.0538,-0.0251
1698,18.3498,0.1914,-0.0274
1699,18.7226,-0.2675,-0.0257
1700,17.7316,0.4117,-0.026
1701,17.1638,-0.5485,-0.0263
1702,16.875,-0.5406,-0.0268
1703,16.7631,0.011,-0.0271
1704,17.3663,0.3437,-0.025
1705,18.4773,-0.005,-0.0256
1706,19.4214,-0.0743,-0.0283
1707,20.1976,-0.276,-0.0226
1708,20.1654,-0.2578,-0.0256
1709,19.6091,-0.0531,-0.025
1710,19.2204,-0.5945,-0.0227
1711,18.9395,-0.8235,-0.0246
1712,18.8984,-0.1302,-0.0273
1713,20.0691,0.0129,-0.0277
1714,21.556,-0.4388,-0.0276
1715,21.6087,-0.9052,-0.0242
1716,21.4711,-0.6034,-0.0274
1717,21.0619,-0.1272,-0.0242
1718,21.1935,-0.2193,-0.0253
1719,22.4322,-0.4579,-0.0282
1720,22.7657,0.1028,-0.0243
1721,22.292,-0.0255,-0.0269
1722,21.6487,-0.4281,-0.0288
1723,21.2406,-0.1803,-0.0287
1724,21.0378,-0.1451,-0.0251
1725,20.9132,-0.1183,-0.0266
1726,20.8511,-0.7697,-0.0271
1727,21.4885,-0.2734,-0.0226
1728,22.7574,-0.2354,-0.026
1729,22.6496,-0.5194,-0.0263
1730,22.0276,-0.414,-0.0263
1731,21.44,0.3205,-0.0239
1732,21.2381,0.5608,-0.0249
1733,22.6936,-0.0275,-0.0259
1734,24.1206,-0.9391,-0.0234
1735,22.9838,-0.5185,-0.0257
1736,22.0807,-0.0197,-0.024
1737,22.1143,-0.278,-0.0259
1738,21.8594,-0.8719,-0.0254
1739,22.0634,0.0453,-0.0273
1740,22.4029,-0.4971,-0.0234
1741,23.5718,0.1084,-0.0238
1742,24.4192,0.381,-0.0258
1743,24.2063,0.2613,-0.0236
1744,23.8367,-0.2336,-0.0238
1745,23.6976,-0.73,-0.0242
1746,23.3084,-0.5002,-0.0236
1747,22.8344,-0.4204,-0.0253
1748,22.9679,-0.2682,-0.0253
1749,25.0271,0.354,-0.0286
1750,25.659,-0.124,-0.0278
1751,24.7348,-0.8382,-0.0244
1752,24.0203,-0.534,-0.0282
1753,24.4019,-0.6369,-0.0261
1754,25.386,-0.0417,-0.0261
1755,25.048,0.5006,-0.0266
1756,24.6249,-0.1743,-0.0248
1757,25.1936,0.1221,-0.0264
1758,25.5209,0.4161,-0.0273
1759,25.6981,-0.9142,-0.0278
1760,25.5387,-0.7971,-0.026
1761,25.4179,0.2429,-0.0255
1762,25.4442,0.0872,-0.0281
1763,25.2763,-0.203,-0.0246
1764,25.5537,-0.8864,-0.0271
1765,27.1302,-0.5042,-0.0238
1766,27.0134,-0.0258,-0.024
1767,26.0444,-0.6236,-0.0257
1768,25.2412,-0.516,-0.0222
1769,25.4432,0.3182,-0.0252
1770,25.9663,0.2068,-0.0223
1771,26.4151,-0.6337,-0.0265
1772,26.4193,-0.012,-0.0234
1773,25.6957,0.0575,-0.0235
1774,25.0785,-0.26,-0.0269
1775,24.6382,-0.6807,-0.0233
1776,24.3263,-0.2377,-0.0271
1777,24.1166,-0.0796,-0.0229
1778,24.2846,-0.5448,-0.0244
1779,25.0377,-0.324,-0.0248
1780,25.3575,-0.3345,-0.0243
1781,25.2674,-0.2115,-0.0236
1782,26.1688,-0.3698,-0.0239
1783,25.7495,-0.4833,-0.0274
1784,25.0639,0.0137,-0.0214
1785,24.8621,0.2214,-0.0267
1786,24.3136,-0.3605,-0.0212
1787,23.7031,-0.4388,-0.0248
1788,23.2987,0.3056,-0.0228
1789,23.3635,-0.0225,-0.0245
1790,24.6636,-0.6752,-0.023
1791,25.2416,-0.2441,-0.026
1792,24.9097,-0.0444,-0.0245
1793,24.5919,-0.4206,-0.0271
1794,24.0191,0.0488,-0.0243
1795,23.7171,-0.0927,-0.0238
1796,24.1897,0.4502,-0.0238
1797,26.9563,-0.9104,-0.024
1798,25.174,1.6223,-0.0218
1799,24.4851,-1.9966,-0.0274
1800,25.4493,-0.2038,-0.0269
1801,26.356,-0.8267,-0.0261
1802,27.8036,0.3963,-0.0241
1803,28.4759,0.3509,-0.0236
1804,28.8859,-0.9526,-0.0246
1805,29.3358,0.2767,-0.0217
1806,30.2792,-0.1871,-0.0249
1807,31.1594,-0.1801,-0.0268
1808,31.4584,-0.8539,-0.0224
1809,31.4552,-0.4526,-0.0246
1810,31.1457,-0.2445,-0.0235
1811,31.2409,-0.2893,-0.0227
1812,31.8546,-0.2788,-0.0245
1813,31.6834,-0.0141,-0.0218
1814,31.2435,-0.1261,-0.0229
1815,30.971,-0.6665,-0.0284
1816,31.2542,-0.3328,-0.0229
1817,31.8818,0.2752,-0.0239
1818,32.0825,-0.3271,-0.0241
1819,32.0456,-0.4967,-0.0275
1820,31.598,-0.3139,-0.0248
1821,31.1948,-0.0629,-0.0272
1822,31.2999,-0.4872,-0.0239
1823,31.1301,-0.1956,-0.0237
1824,30.7635,0.5305,-0.025
1825,31.1833,-0.1003,-0.0244
1826,31.8983,-0.5124,-0.0275
1827,31.2392,-0.3382,-0.0275
1828,30.569,-1.114,-0.0277
1829,30.7956,-0.6379,-0.0299
1830,31.0567,-0.2598,-0.0265
1831,30.5512,-0.4428,-0.0281
1832,30.3903,2.6354,-0.0284
1833,29.4919,-0.6383,-0.0243
1834,28.1804,-0.4095,-0.0264
1835,28.412,0.2298,-0.0262
1836,30.6799,-0.7019,-0.0265
1837,30.4548,-1.9118,-0.0255
1838,28.4347,-2.0062,-0.0271
1839,28.1643,-0.2994,-0.0241
1840,29.3855,-0.5524,-0.0263
1841,29.4108,-0.3545,-0.0257
1842,29.6832,-0.2025,-0.0239
1843,29.7323,-0.3167,-0.0281
1844,29.704,-0.4853,-0.0271
1845,30.1336,0.2106,-0.0262
1846,30.4628,0.2114,-0.0239
1847,30.8237,-0.1075,-0.025
1848,30.6479,-0.614,-0.0255
1849,30.8309,-0.2696,-0.0256
1850,31.319,0.1632,-0.0237
1851,31.6598,-0.2687,-0.0238
1852,31.5655,-0.4224,-0.0278
1853,31.4499,-0.3343,-0.0271
1854,31.4412,-0.1535,-0.0241
1855,31.768,-0.315,-0.0315
1856,32.0427,-0.5591,-0.0255
1857,31.8902,-0.6804,-0.0235
1858,32.4409,-0.4523,-0.0289
1859,33.1754,-0.4118,-0.0266
1860,33.3014,0.0755,-0.0278
1861,33.8576,0.1645,-0.0272
1862,34.0243,0.3107,0.0651
1863,34.0691,0.1846,-0.4106
1864,33.8988,-0.7155,-0.5433
1865,33.5372,-0.7445,-0.5422
1866,33.6119,0.0574,-0.538
1867,34.896,0.1569,-0.5396
1868,35.4427,-0.0733,-0.5423
1869,35.0378,-0.4298,-0.5423
1870,35.1242,-0.6886,-0.5354
1871,35.2915,-0.1027,-0.5349
1872,34.6518,0.2025,-0.538
1873,34.6494,2.6184,-0.5441
1874,32.8378,16.9222,-0.5367
1875,28.0142,-11.9563,-0.5382
1876,26.5317,-0.7687,-0.5385
1877,26.2165,-1.2083,-0.5371
1878,25.3159,-0.8385,-0.5381
1879,24.8875,-0.048,-0.5378
1880,25.0512,-0.4017,-0.5404
1881,26.2343,-0.5107,-0.5404
1882,26.4544,-0.3488,-0.5382
1883,25.9044,-0.2516,-0.5354
1884,25.759,-0.007,-0.5371
1885,25.7376,0.3663,-0.5342
1886,26.0248,1.5824,-0.539
1887,25.904,-1.3237,-0.5361
1888,25.9003,0.0449,-0.5347
1889,26.5273,-0.2158,-0.5371
1890,27.4802,-0.2125,-0.5389
1891,27.8195,-0.722,-0.5389
1892,27.4622,-0.8563,-0.5386
1893,27.1217,-0.4704,-0.5391
1894,27.8918,-0.4877,-0.5375
1895,28.5211,-0.2893,-0.5374
1896,28.384,-0.0603,-0.534
1897,28.2686,0.0431,-0.5387
1898,28.1307,0.0644,-0.5381
1899,28.7302,-0.3694,-0.537
1900,30.1837,-0.6908,-0.536
1901,30.1461,-0.2549,-0.5356
1902,29.6035,-0.2361,-0.5377
1903,29.3198,-0.4516,-0.5335
1904,29.6261,-0.6466,-0.5374
1905,29.942,-0.8473,-0.5355
1906,30.2266,-0.8726,-0.5366
1907,30.5369,-0.2247,-0.5353
1908,30.5068,0.0453,-0.5323
1909,30.9205,-0.1132,-0.5362
1910,30.7417,-0.1886,-0.5318
1911,30.0704,-0.3605,-0.537
1912,29.7159,0.0829,-0.5351
1913,30.3553,-0.1499,-0.534
1914,31.0983,-0.2478,-0.5352
1915,30.953,-0.0241,-0.533
1916,33.4027,-0.0475,-0.5343
1917,34.0035,-0.1788,-0.5161
1918,31.699,-0.1182,-0.3481
1919,29.9042,-0.286,-0.5599
1920,29.7279,-0.4305,-0.5966
1921,29.8679,0.689,-0.5943
1922,30.2439,0.2107,-0.5925
1923,30.2569,-0.1597,-0.59
1924,30.5633,-0.3352,-0.5917
1925,30.4983,0.2025,-0.5922
1926,30.3622,0.4828,-0.5897
1927,32.7855,-1.4967,-0.591
1928,31.0772,-0.3906,-0.5903
1929,30.4297,-0.9967,-0.5881
1930,31.8832,-0.0799,-0.5909
1931,31.5277,-0.2333,-0.588
1932,31.2072,-1.6127,-0.5923
1933,32.5943,0.6439,-0.5936
1934,30.8042,-0.3519,-0.5936
1935,30.9004,0.2548,-0.5911
1936,31.3003,-0.2273,-0.5908
1937,31.6165,-0.5977,-0.5911
1938,31.492,-0.2227,-0.5901
1939,31.1058,0.0986,-0.593
1940,30.9538,-0.413,-0.5925
1941,31.0616,0.0586,-0.5899
1942,31.0167,-1.0354,-0.5896
1943,31.0204,-0.9792,-0.587
1944,31.233,-0.5965,-0.5867
1945,31.0592,-0.2658,-0.5906
1946,30.9197,0.1506,-0.5907
1947,30.7417,-0.0498,-0.5902
1948,31.0017,0.2211,-0.5927
1949,31.0792,0.3017,-0.5892
1950,28.4414,0.0103,-0.5925
1951,27.2255,0.3186,-0.5901
1952,26.779,0.0725,-0.5926
1953,26.6706,4.8638,-0.59
1954,27.557,5.9056,-0.5902
1955,27.2086,-1.392,-0.5893
1956,27.8561,-1.2837,-0.5895
1957,27.6051,-0.1577,-0.5858
1958,26.3684,-0.5865,-0.5936
1959,25.0991,0.0269,-0.592
1960,24.2751,-0.2858,-0.5907
1961,23.4964,0.2532,-0.5922
1962,22.7715,0.1297,-0.5904
1963,22.5656,-0.4892,-0.59
1964,22.4777,-0.5804,-0.5928
1965,22.0955,0.1859,-0.5866
1966,21.9716,-0.6105,-0.5924
1967,20.3711,-0.3305,-0.588
1968,20.4716,0.0378,-0.5891
1969,20.6819,0.0573,-0.5887
1970,19.205,-0.5552,-0.5858
1971,24.4287,0.5935,-0.5924
1972,20.788,8.8893,-0.5906
1973,19.1568,1.0386,-0.588
1974,21.754,-0.4525,-0.589
1975,22.1152,-0.8916,-0.5857
1976,20.9697,-1.0753,-0.5888
1977,20.4934,0.2458,-0.589
1978,20.0568,0.175,-0.5889
1979,20.2412,0.0303,-0.5908
1980,19.986,-0.1186,-0.5892
1981,19.292,-0.3038,-0.586
1982,19.5679,-1.6731,-0.5884
1983,19.4171,1.07,-0.5829
1984,18.4946,8.3064,-0.5873
1985,18.0373,-1.3144,-0.5895
1986,17.7839,-0.8507,-0.585
1987,17.374,-1.1729,-0.5882
1988,17.1887,-1.0278,-0.5878
1989,17.0857,-0.2925,-0.5867
1990,16.7506,-0.2536,-0.5876
1991,16.3451,0.2035,-0.586
1992,16.0272,0.094,-0.588
1993,16.4828,-0.3333,-0.5889
1994,18.3639,-0.2482,-0.5918
1995,18.2927,-0.5846,-0.5925
1996,17.1957,-0.6626,-0.5894
1997,16.4117,-0.2529,-0.5882
1998,16.0332,-0.9606,-0.5873
1999,15.895,-0.4144,-0.5852
2000,15.7941,-0.6289,-0.5897
2001,15.5623,0.3849,-0.587
2002,15.3557,-0.8076,-0.5905
2003,15.1591,0.0057,-0.5891
2004,15.3591,0.3552,-0.5889
2005,16.6003,-0.9968,-0.5875
2006,16.7489,-0.8122,-0.5895
2007,16.3794,0.1593,-0.5873
2008,16.3361,-1.1919,-0.5916
2009,16.3595,0.0722,-0.5869
2010,16.0864,-0.0458,-0.5913
2011,15.8242,-0.703,-0.5901
2012,15.6446,-1.0777,-0.5884
2013,15.3345,0.902,-0.5922
2014,15.0909,-1.1385,-0.5908
2015,15.2573,-0.3006,-0.5877
2016,15.8643,-1.1658,-0.5894
2017,16.0705,-0.3388,-0.5903
2018,16.4893,-0.4853,-0.5911
2019,16.5621,0.3999,-0.5915
2020,16.0665,0.6931,-0.589
2021,15.5693,-0.4443,-0.5898
2022,15.1465,0.831,-0.591
2023,14.9923,-1.995,-0.5921
2024,16.0315,-0.307,-0.5904
2025,16.5687,-0.0668,-0.5916
2026,15.8984,0.025,-0.5906
2027,14.8736,-0.4094,-0.5907
2028,14.2636,0.6155,-0.5915
2029,14.0235,-0.2532,-0.5879
2030,13.987,-0.1666,-0.5857
2031,14.1356,-0.1568,-0.5885
2032,14.1568,0.0311,-0.5848
2033,14.0834,-0.9489,-0.5885
2034,14.1351,-0.7877,-0.5882
2035,15.0513,0.5679,-0.5895
2036,16.4736,-0.1871,-0.5894
2037,15.9705,-0.8803,-0.588
2038,15.1968,-1.1468,-0.5862
2039,14.9282,0.1289,-0.5881
2040,15.1375,-1.0332,-0.5899
2041,15.0743,-1.0682,-0.5866
2042,14.7924,0.3361,-0.5914
2043,15.298,-0.2089,-0.5928
2044,16.8107,0.3731,-0.5899
2045,17.1491,1.6521,-0.4627
2046,16.785,-0.1297,-0.0798
2047,16.3662,-0.1843,-0.0272
2048,16.5805,-0.4927,-0.0241
2049,16.7531,-0.6729,-0.0275
2050,16.7989,0.3177,-0.0225
2051,17.1938,0.4869,-0.023
2052,17.7136,-0.8653,-0.0203
2053,17.6275,-0.852,-0.0213
2054,17.287,-0.7088,-0.0233
2055,17.2188,-1.0108,-0.0232
2056,17.0954,-0.1462,-0.0225
2057,17.0471,-0.415,-0.0224
2058,17.6072,-1.2039,-0.0233
2059,18.2596,-0.4698,-0.0246
2060,17.9324,-0.2333,-0.0254
2061,17.4792,0.643,-0.0231
2062,17.9587,-0.0599,-0.0229
2063,18.4289,-1.3778,-0.0227
2064,18.0348,-0.4251,-0.0224
2065,17.298,-0.1952,-0.0238
2066,16.9275,0.1098,-0.0216
2067,16.7435,-1.2968,-0.024
2068,16.5706,-0.4176,-0.0233
2069,17.1369,0.154,-0.0238
2070,17.8402,-0.7073,-0.0208
2071,17.5023,-1.3804,-0.0232
2072,16.9927,-1.5901,-0.0206
2073,16.7658,-0.8822,-0.0201
2074,16.6405,0.6036,-0.0225
2075,16.4196,-13.977,-0.0222
2076,16.3683,-13.2738,-0.0209
2077,16.3503,0.141,-0.0205
2078,15.9374,3.5199,-0.0246
2079,16.339,-3.3303,-0.0228
2080,5.8019,0.0728,-0.0198
2081,-25.6216,1.328,-0.0172
2082,-6.4062,-0.27,-0.0188
2083,2.311,0.0318,-0.0206
2084,8.0276,-0.2502,-0.0234
2085,11.2835,-0.2786,-0.0207
2086,13.683,-0.0903,-0.0192
2087,13.1031,-1.6288,-0.0251
2088,18.3915,-0.535,-0.0249
2089,20.7479,-1.1318,-0.0235
2090,21.8697,-0.9295,-0.0251
2091,23.8344,0.6201,-0.0256
2092,22.483,-0.1278,-0.0219
2093,22.1315,-1.4562,-0.026
2094,22.9882,-0.2508,-0.0255
2095,23.183,-0.5143,-0.0243
2096,23.0238,-0.8287,-0.0237
2097,22.7339,-0.4199,-0.0241
2098,22.7006,-0.7185,-0.0261
2099,22.824,-2.8454,-0.0264
2100,22.574,1.4842,-0.0247
2101,23.7181,0.1438,-0.0258
2102,26.6269,0.217,-0.0223
2103,25.1887,-1.0149,-0.0236
2104,24.6075,-0.0988,-0.0234
2105,25.5655,0.2165,-0.021
2106,25.9481,-1.9608,-0.0265
2107,26.6821,-0.6273,-0.0227
2108,28.1827,-0.3629,-0.0258
2109,28.6603,0.1539,-0.0212
2110,28.1413,0.2828,-0.025
2111,27.351,0.4037,-0.0203
2112,27.9591,-0.233,-0.0224
2113,28.4208,-1.4055,-0.025
2114,29.4228,-1.3842,-0.0254
2115,31.0197,-0.4669,-0.0238
2116,30.4265,1.715,-0.0215
2117,29.254,1.1648,-0.0281
2118,28.93,1.4187,-0.0261
2119,29.532,-2.0151,-0.0225
2120,29.5659,-0.5468,-0.0252
2121,27.9818,-0.313,-0.023
2122,25.4604,0.1729,-0.0252
2123,24.9708,-0.01,-0.0223
2124,24.3906,0.3387,-0.024
2125,23.5615,0.056,-0.0199
2126,23.342,-1.1143,-0.0227
2127,23.3123,0.8434,-0.0221
2128,22.9248,-1.1291,-0.0194
2129,22.5145,-1.5677,-0.0232
2130,23.4638,0.0025,-0.0243
2131,23.4505,-0.2712,-0.0246
2132,22.9851,-0.8113,-0.0251
2133,22.3996,0.026,-0.0235
2134,28.2397,-8.502,-0.026
2135,32.2931,0.0303,-0.0245
2136,27.2947,-0.7277,-0.0221
2137,24.5281,-0.7165,-0.0253
2138,22.7573,-0.568,-0.0237
2139,21.7895,-0.6259,-0.0244
2140,21.8359,1.5111,-0.0247
2141,21.9193,-0.5476,-0.0232
2142,21.0637,0.2358,-0.0225
2143,20.3282,-1.4845,-0.0243
2144,19.9789,-0.204,-0.0244
2145,19.7583,0.3557,-0.0218
2146,19.6869,0.562,-0.0216
2147,19.4016,-1.2403,-0.0216
2148,18.9,-0.1275,-0.0215
2149,18.8608,-0.7506,-0.0232
2150,19.3239,0.0012,-0.0212
2151,17.8028,-0.4194,-0.0228
2152,17.3106,-0.0581,-0.0216
2153,16.9502,0.0518,-0.0223
2154,16.5691,0.1911,-0.0216
2155,16.5284,-0.555,-0.0188
2156,16.5428,0.2724,-0.0238
2157,16.721,-0.098,-0.019
2158,16.7955,-1.1332,-0.4582
2159,16.4549,-0.6001,-0.525
2160,16.0518,0.3603,-0.5232
2161,16.0116,0.5329,-0.5203
2162,16.4556,-1.0594,-0.5233
2163,16.55,0.4716,-0.5201
2164,16.2122,-0.2719,-0.5212
2165,15.9816,-0.1185,-0.5186
2166,15.9097,-0.7915,-0.5202
2167,15.733,1.038,-0.5203
2168,15.5216,-1.3393,-0.5178
2169,15.4816,-0.5248,-0.5173
2170,15.7118,-0.0956,-0.5193
2171,15.2267,-0.078,-0.5174
2172,15.1648,1.5843,-0.5181
2173,14.5153,-2.7748,-0.5168
2174,2.008,1.9565,-0.5151
2175,-15.9355,-3.2432,-0.5159
2176,8.9556,-0.5794,-0.5167
2177,9.0802,-0.2502,-0.5148
2178,15.1831,-0.012,-0.5218
2179,18.8091,-0.4956,-0.5188
2180,20.0459,0.3118,-0.5195
2181,20.4983,-0.2695,-0.5191
2182,21.7087,-0.5921,-0.5176
2183,25.4625,-0.6278,-0.519
2184,25.1533,-0.4196,-0.5192
2185,24.818,-0.3672,-0.5183
2186,24.6664,-0.4436,-0.5182
2187,24.5432,-0.1545,-0.516
2188,25.0333,0.0053,-0.5173
2189,25.3604,-0.0636,-0.5139
2190,25.0289,-0.2734,-0.5161
2191,24.657,-0.1615,-0.5164
2192,24.3459,0.2222,-0.5128
2193,24.094,-0.3858,-0.5106
2194,23.897,-0.4736,-0.5138
2195,23.6678,-0.3274,-0.5184
2196,23.7479,-0.2062,-0.5146
2197,24.0249,-0.1079,-0.5169
2198,24.2733,-0.1094,-0.5133
2199,24.2301,-0.2327,-0.5125
2200,23.5331,0.1426,-0.5141
2201,23.2857,-0.7725,-0.5124
2202,23.5092,0.2076,-0.5135
2203,22.7978,-0.4739,-0.5096
2204,23.4902,0.073,-0.513
2205,24.0207,0.0026,-0.5158
2206,22.3839,0.0139,-0.5146
2207,22.4189,-0.892,-0.5163
2208,24.1848,-0.3972,-0.5148
2209,22.7111,0.1206,-0.515
2210,20.5093,0.3544,-0.5142
2211,21.1869,0.0852,-0.5144
2212,22.1753,-0.3695,-0.5163
2213,22.4138,0.7403,-0.5165
2214,22.0763,-0.4113,-0.5163
2215,24.6074,-0.1483,-0.5139
2216,25.4371,0.412,-0.5155
2217,25.3349,-0.9205,-0.5166
2218,25.2438,-1.1757,-0.5133
2219,25.8811,-0.5227,-0.5147
2220,26.3519,-0.1873,-0.5153
2221,26.1681,-0.2495,-0.516
2222,25.0368,-0.0298,-0.514
2223,24.3434,-0.0555,-0.5164
2224,24.3305,-0.0625,-0.5131
2225,24.1143,-0.0458,-0.5108
2226,25.0689,-0.213,-0.5149
2227,25.4875,-0.8987,-0.5125
2228,25.2079,-0.3748,-0.5121
2229,24.7831,-0.0555,-0.5137
